year_month,state,district,enrolment_total,demographic_total,biometric_total,demo_update_rate,bio_update_rate,update_imbalance,demo_mom_delta,bio_mom_delta,z_demo_update_rate,z_bio_update_rate,stat_anomaly
2025-10,Chhattisgarh,Dantewada,22,59.0,514.0,2.565217391304348,22.347826086956523,-0.7926829268292683,0.0,77.0,-0.3729936789684067,-0.2897051849187044,True
2025-01,Chhattisgarh,Dhamtari,37,21714.0,51983.0,571.421052631579,1367.9736842105262,-0.4107167087302233,,,3.161192241179931,3.172974580992228,True
2025-01,Chhattisgarh,Gariyaband,39,5922.0,26949.0,148.05,673.725,-0.6396629350206863,,,3.1214591151305715,3.1723101645445384,True
2025-01,Chhattisgarh,Gaurela-pendra-marwahi,4,916.0,1673.0,183.2,334.6,-0.2922779922779923,,,2.9674303022027373,3.0140751558947865,True
2025-01,Chhattisgarh,Janjgir-champa,122,55397.0,104794.0,450.3821138211382,851.9837398373984,-0.3083612165401518,,,3.170979139112037,3.173791427385737,True
2025-01,Chhattisgarh,Jashpur,56,35041.0,39707.0,614.7543859649123,696.6140350877193,-0.0624222397624048,,,2.8441369729316293,3.0429448127361987,True
2025-01,Chhattisgarh,Kabeerdham,15,16577.0,15707.0,1036.0625,981.6875,0.0269474988384698,,,3.174181211173837,3.1727732475011723,True
2025-01,Chhattisgarh,Kanker,10,7442.0,27898.0,676.5454545454545,2536.181818181818,-0.5788178036841063,,,3.173295470615701,3.175298915853828,True
2025-01,Chhattisgarh,Kawardha,33,34465.0,32472.0,1013.6764705882352,955.0588235294116,0.02977382055036,,,3.1721009315813733,3.1729272255110472,True
2025-01,Chhattisgarh,Khairagarh Chhuikhadan Gandai,3,1751.0,806.0,437.75,201.5,0.369429241594996,,,3.135381163469266,3.1708223698529507,True
2025-02,Chhattisgarh,Khairagarh Chhuikhadan Gandai,17,140.0,14.0,7.777777777777778,0.7777777777777778,0.8129032258064516,-1611.0,-792.0,-0.5019732959897787,-0.3232066950173631,True
2025-03,Chhattisgarh,Khairagarh Chhuikhadan Gandai,8,203.0,17.0,22.55555555555556,1.8888888888888888,0.8416289592760181,63.0,3.0,-0.376960532088221,-0.3038652664822381,True
2025-04,Chhattisgarh,Khairagarh Chhuikhadan Gandai,1,148.0,23.0,74.0,11.5,0.7267441860465116,-55.0,6.0,0.0582342775841189,-0.1365619096534077,True
2025-05,Chhattisgarh,Khairagarh Chhuikhadan Gandai,3,149.0,5.0,37.25,1.25,0.9290322580645162,1.0,-18.0,-0.2526527273815969,-0.314986587889935,True
2025-06,Chhattisgarh,Khairagarh Chhuikhadan Gandai,8,135.0,12.0,15.0,1.3333333333333333,0.831081081081081,-14.0,7.0,-0.440876832428867,-0.3135359807498006,True
2025-07,Chhattisgarh,Khairagarh Chhuikhadan Gandai,3,83.0,3.0,20.75,0.75,0.9195402298850576,-52.0,-9.0,-0.3922346479784489,-0.3236902307307412,True
2025-08,Chhattisgarh,Khairagarh Chhuikhadan Gandai,12,264.0,14.0,20.307692307692307,1.0769230769230769,0.8960573476702509,181.0,11.0,-0.3959763544746349,-0.3179993873348294,True
2025-09,Chhattisgarh,Khairagarh Chhuikhadan Gandai,2,152.0,18.0,50.66666666666666,6.0,0.783625730994152,-112.0,4.0,-0.1391542969972879,-0.232301980902276,True
2025-10,Chhattisgarh,Khairagarh Chhuikhadan Gandai,6,177.0,12.0,25.285714285714285,1.7142857142857142,0.868421052631579,25.0,-6.0,-0.3538647260827774,-0.3069046338234721,True
2025-11,Chhattisgarh,Khairagarh Chhuikhadan Gandai,3,197.0,11.0,49.25,2.75,0.8899521531100478,20.0,-1.0,-0.151138603311159,-0.2888756593675164,True
2025-12,Chhattisgarh,Khairagarh Chhuikhadan Gandai,4,224.0,8.0,44.8,1.6,0.927038626609442,27.0,-3.0,-0.1887834243206131,-0.3088940379013706,True
2025-01,Chhattisgarh,Kondagaon,21,35446.0,31989.0,1611.1818181818182,1454.0454545454545,0.0512634201316804,,,3.174961508661722,3.174923382682639,True
2025-01,Chhattisgarh,Korba,82,50490.0,63438.0,608.3132530120482,764.3132530120482,-0.1136497292173195,,,3.1715635806906826,3.17361041243118,True
2025-01,Chhattisgarh,Koriya,34,11029.0,35423.0,315.1142857142857,1012.0857142857144,-0.5251329300583385,,,2.9683824669091163,3.168156502722929,True
2025-01,Chhattisgarh,Mahasamund,89,95493.0,63407.0,1061.0333333333333,704.5222222222222,0.2019244686943442,,,3.174325340029461,3.174881988846902,True
2025-02,Chhattisgarh,Manendragarh–Chirmiri–Bharatpur,23,199.0,16.0,8.291666666666666,0.6666666666666666,0.8472222222222222,92.0,-6.0,-0.848779196010056,-1.1158586582633254,True
2025-03,Chhattisgarh,Manendragarh–Chirmiri–Bharatpur,7,150.0,23.0,18.75,2.875,0.7298850574712644,-49.0,7.0,-0.3806062184677011,0.4014465604058049,True
2025-05,Chhattisgarh,Manendragarh–Chirmiri–Bharatpur,9,154.0,5.0,15.4,0.5,0.93125,4.0,-18.0,-0.5305707897601526,-1.2303722596723163,True
2025-06,Chhattisgarh,Manendragarh–Chirmiri–Bharatpur,3,151.0,12.0,37.75,3.0,0.8475609756097561,-3.0,7.0,0.4699391112506808,0.4873317614625482,True
2025-07,Chhattisgarh,Manendragarh–Chirmiri–Bharatpur,1,156.0,7.0,78.0,3.5,0.9085365853658536,5.0,-5.0,2.271752243943569,0.8308725656895211,True
2025-08,Chhattisgarh,Manendragarh–Chirmiri–Bharatpur,10,277.0,25.0,25.181818181818183,2.272727272727273,0.8316831683168316,121.0,18.0,-0.0926823807759521,-0.0123639537766849,True
2025-09,Chhattisgarh,Manendragarh–Chirmiri–Bharatpur,9,96.0,16.0,9.6,1.6,0.7079646017699115,-181.0,-9.0,-0.7902109430426062,-0.4745824903729759,True
2025-10,Chhattisgarh,Manendragarh–Chirmiri–Bharatpur,2,175.0,17.0,58.333333333333336,5.666666666666667,0.8186528497409327,79.0,1.0,1.3913632184455946,2.319549384006404,True
2025-11,Chhattisgarh,Manendragarh–Chirmiri–Bharatpur,10,247.0,17.0,22.454545454545453,1.5454545454545454,0.8679245283018868,72.0,0.0,-0.2147702271470118,-0.5120596690159185,True
2025-12,Chhattisgarh,Manendragarh–Chirmiri–Bharatpur,6,114.0,11.0,16.285714285714285,1.5714285714285714,0.8174603174603174,-133.0,-6.0,-0.4909213082244085,-0.4942133934716601,True
2025-01,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,2,6874.0,3766.0,2291.333333333333,1255.3333333333333,0.2920778122356921,,,3.1735921872768342,3.175363037945905,True
2025-02,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,9,438.0,51.0,43.8,5.1,0.789795918367347,-6436.0,-3715.0,-0.332217250241046,-0.2901193850210773,True
2025-03,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,5,557.0,48.0,92.83333333333331,8.0,0.8399339933993399,119.0,-3.0,-0.2557327237588463,-0.282080966304621,True
2025-04,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,3,324.0,40.0,81.0,10.0,0.7780821917808219,-233.0,-8.0,-0.2741909201566579,-0.276537229258789,True
2025-05,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,2,316.0,15.0,105.33333333333331,5.0,0.9066265060240964,-8.0,-25.0,-0.2362346289724256,-0.2903965718733688,True
2025-06,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,4,460.0,46.0,92.0,9.2,0.8165680473372781,144.0,31.0,-0.2570325967446077,-0.2787547240771217,True
2025-07,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,4,410.0,26.0,82.0,5.2,0.8787185354691075,-50.0,-20.0,-0.2726310725737443,-0.2898421981687857,True
2025-08,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,11,767.0,34.0,63.91666666666666,2.833333333333333,0.9139650872817956,357.0,8.0,-0.3008383163647663,-0.2964022870063535,True
2025-09,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,12,376.0,44.0,28.923076923076923,3.3846153846153846,0.7885985748218527,-391.0,10.0,-0.355422982743777,-0.2948742056411562,True
2025-10,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,10,580.0,40.0,52.72727272727273,3.636363636363636,0.8695652173913043,204.0,-4.0,-0.3182920654553987,-0.2941763925864361,True
2025-11,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,7,598.0,42.0,74.75,5.25,0.8673946957878315,18.0,2.0,-0.2839399675498683,-0.2897036047426399,True
2025-12,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,7,582.0,34.0,72.75,4.25,0.8881685575364667,-16.0,-8.0,-0.2870596627156956,-0.2924754732655558,True
2025-01,Chhattisgarh,Mungeli,70,39509.0,42416.0,556.4647887323944,597.4084507042254,-0.0354832409735615,,,3.16664895845926,3.168815965643056,True
2025-01,Chhattisgarh,Narayanpur,17,12264.0,13662.0,681.3333333333334,759.0,-0.0539206232884637,,,3.1714662517401453,3.168885910545158,True
2025-07,Chhattisgarh,Narayanpur,11,53.0,411.0,4.416666666666667,34.25,-0.7698924731182796,-65.0,113.0,-0.3185153462091701,-0.254363203798142,True
2025-09,Chhattisgarh,Narayanpur,20,98.0,653.0,4.666666666666667,31.09523809523809,-0.738031914893617,-87.0,299.0,-0.3172264203450992,-0.2692642536724989,True
2025-01,Chhattisgarh,Raipur,434,82942.0,110266.0,190.6712643678161,253.48505747126435,-0.141421983447976,,,3.1615186226973853,3.166045272745005,True
2025-01,Chhattisgarh,Rajnandgaon,58,95021.0,92473.0,1610.5254237288136,1567.3389830508474,0.0135896957252193,,,3.1747310717089907,3.174934387217549,True
2025-01,Chhattisgarh,Sakti,17,1197.0,3025.0,66.5,168.05555555555554,-0.4328676296471702,,,1.221964796752285,3.1638661028591675,True
2025-02,Chhattisgarh,Sakti,20,412.0,57.0,19.61904761904762,2.7142857142857144,0.7553191489361702,-785.0,-2968.0,-0.7191146193409323,-0.3392682299386518,True
2025-04,Chhattisgarh,Sakti,10,247.0,29.0,22.454545454545453,2.636363636363636,0.7870036101083032,-148.0,-47.0,-0.6017124292544966,-0.3409191880250016,True
2025-05,Chhattisgarh,Sakti,7,296.0,26.0,37.0,3.25,0.8359133126934984,49.0,-3.0,0.0005339198911898,-0.3279178930949974,True
2025-06,Chhattisgarh,Sakti,13,419.0,33.0,29.928571428571427,2.357142857142857,0.8520971302428256,123.0,7.0,-0.2922545953854408,-0.3468351211677548,True
2025-07,Chhattisgarh,Sakti,1,177.0,28.0,88.5,14.0,0.7233009708737864,-242.0,-5.0,2.1328623998351355,-0.1001544670989984,True
2025-08,Chhattisgarh,Sakti,21,443.0,54.0,20.13636363636364,2.4545454545454546,0.7811244979919679,266.0,26.0,-0.6976954411495903,-0.3447714235598176,True
2025-09,Chhattisgarh,Sakti,21,375.0,59.0,17.045454545454547,2.6818181818181817,0.7264367816091954,-68.0,5.0,-0.8256727903430486,-0.3399561291412976,True
2025-12,Chhattisgarh,Sakti,7,337.0,52.0,42.125,6.5,0.7307692307692307,-9.0,-17.0,0.2127316569729902,-0.2590591829101605,True
2025-02,Chhattisgarh,Sarangarh-Bilaigarh,3,302.0,47.0,75.5,11.75,0.7285714285714285,119.0,-28.0,-0.2479190459863067,-0.32103402751652,True
2025-06,Chhattisgarh,Sarangarh-Bilaigarh,2,330.0,45.0,110.0,15.0,0.7579787234042553,151.0,12.0,0.551074357167088,0.0201072267765124,True
2025-08,Chhattisgarh,Sarangarh-Bilaigarh,6,445.0,43.0,63.57142857142857,6.142857142857143,0.8220858895705522,307.0,1.0,-0.524175564260876,-0.909596411296807,True
2025-09,Chhattisgarh,Sarangarh-Bilaigarh,3,395.0,58.0,98.75,14.5,0.7422907488986784,-50.0,15.0,0.2905330300518506,-0.0323760431147233,True
2025-10,Chhattisgarh,Sarangarh-Bilaigarh,3,332.0,24.0,83.0,6.0,0.8627450980392157,-63.0,-34.0,-0.0742248279094817,-0.9245916312657314,True
2025-11,Chhattisgarh,Sarangarh-Bilaigarh,1,397.0,45.0,198.5,22.5,0.7945823927765236,65.0,21.0,2.600666130473622,0.807356275145049,True
2025-12,Chhattisgarh,Sarangarh-Bilaigarh,4,373.0,40.0,74.6,8.0,0.8043478260869565,-24.0,-5.0,-0.2687623521555258,-0.7146585517007884,True
2025-01,Chhattisgarh,Sukma,1014,1868.0,15933.0,1.8403940886699508,15.697536945812807,-0.7900797663183912,,,-1.4279655893414165,-0.7204130828847171,True
2025-01,Chhattisgarh,Surajpur,57,10960.0,38025.0,188.9655172413793,655.6034482758621,-0.5525047972890214,,,2.884537909387997,3.17290294726487,True
2025-01,Chhattisgarh,Surguja,83,57548.0,43131.0,685.0952380952381,513.4642857142857,0.1431962653953118,,,3.16538862775145,3.1716750422566435,True
2025-01,Chhattisgarh,Uttar Bastar Kanker,1,1686.0,16540.0,843.0,8270.0,-0.8149448620178855,,,3.169778822490339,3.1754040907704173,True
2025-05,Chhattisgarh,Uttar Bastar Kanker,19,54.0,384.0,2.7,19.2,-0.7517084282460137,-524.0,-198.0,-0.3721447652940505,-0.2936103224484477,True
2025-01,Dadra & Nagar Haveli,Dadra & Nagar Haveli,1,2.0,278.0,1.0,139.0,-0.98220640569395,,,-1.2732123536636668,2.664908259615583,True
2025-01,Dadra and Nagar Haveli,Dadra and Nagar Haveli,16,1838.0,17183.0,108.11764705882354,1010.7647058823528,-0.8066975081484596,,,3.005760492674184,3.1721547249923527,True
2025-01,Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli,1,37.0,1642.0,18.5,821.0,-0.9553571428571428,,,-0.3146667615006828,3.014920200363312,True
2025-02,Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli,4,65.0,5.0,13.0,1.0,0.8450704225352113,28.0,-1637.0,-0.6494102266992238,-0.3169925735974226,True
2025-06,Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli,1,116.0,14.0,58.0,7.0,0.7786259541984732,62.0,-2.0,2.0893999431070207,-0.2926127240318563,True
2025-08,Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli,1,91.0,13.0,45.5,6.5,0.7428571428571429,-25.0,-1.0,1.328619340383064,-0.2946443781623201,True
2025-10,Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli,4,74.0,8.0,14.8,1.6,0.7951807228915663,35.0,-11.0,-0.5398578199069739,-0.314554588640866,True
2025-08,Dadra and Nagar Haveli and Daman and Diu,Daman,2,41.0,4.0,13.666666666666666,1.3333333333333333,0.8043478260869565,7.0,-2.0,1.594617002302349,0.0455358709833959,True
2025-10,Dadra and Nagar Haveli and Daman and Diu,Daman,4,46.0,2.0,9.2,0.4,0.8979591836734694,5.0,-2.0,-0.0643789472979211,-1.113559026775776,True
2025-11,Dadra and Nagar Haveli and Daman and Diu,Daman,3,25.0,3.0,6.25,0.75,0.7586206896551724,-21.0,1.0,-1.160059108041383,-0.6788984401160865,True
2025-01,Dadra and Nagar Haveli and Daman and Diu,Diu,1,192.0,3.0,96.0,1.5,0.9642857142857144,,,2.2673296303816466,0.612971332429022,True
2025-06,Dadra and Nagar Haveli and Daman and Diu,Diu,3,4.0,0.0,1.0,0.0,0.8,-1.0,-1.0,-0.4072144125519142,-0.9960784151971608,True
2025-09,Dadra and Nagar Haveli and Daman and Diu,Diu,1,5.0,0.0,2.5,0.0,0.8333333333333334,1.0,0.0,-0.3649847697687528,-0.9960784151971608,True
2025-01,Daman and Diu,Daman,3,225.0,2501.0,56.25,625.25,-0.8346167950128346,,,2.011332656174396,2.040561030532915,True
2025-01,Delhi,North East,41,3330.0,35972.0,79.28571428571429,856.4761904761905,-0.8305218431163015,,,3.0972348040113067,3.1748503730037827,True
2025-01,Delhi,North West Delhi,4145,232673.0,235589.0,56.119874577906415,56.82320308731308,-0.0062272697180857,,,3.0549959770029136,3.068358485495585,True
2025-05,Delhi,Shahdara,15,430.0,67.0,26.875,4.1875,0.7289156626506024,71.0,-8.0,-0.1502470100927687,-0.4281690653283343,True
2025-08,Delhi,Shahdara,24,500.0,69.0,20.0,2.76,0.756140350877193,300.0,18.0,-0.382683462622901,-0.6566488921598262,True
2025-10,Delhi,Shahdara,17,321.0,53.0,17.833333333333332,2.9444444444444446,0.7146666666666667,78.0,-24.0,-0.4559361628142154,-0.6271274667821047,True
2025-11,Delhi,Shahdara,14,439.0,72.0,29.266666666666666,4.8,0.716796875,118.0,19.0,-0.0693872987277409,-0.3301348138857502,True
2025-01,Delhi,South Delhi,3290,151340.0,166382.0,45.9860224855667,50.55666970525676,-0.0473431259304488,,,2.994144234914511,3.0917271644998894,True
2025-05,Delhi,South East Delhi,4,46.0,2.0,9.2,0.4,0.8979591836734694,26.0,-2.0,-0.5379597690497049,-1.008252267804954,True
2025-06,Delhi,South East Delhi,2,79.0,2.0,26.33333333333333,0.6666666666666666,0.9390243902439024,33.0,0.0,0.7939830117381005,-0.7480581341778691,True
2025-07,Delhi,South East Delhi,2,19.0,2.0,6.333333333333333,0.6666666666666666,0.7727272727272727,-60.0,0.0,-0.7608140086367696,-0.7480581341778691,True
2025-08,Delhi,South East Delhi,1,74.0,4.0,37.0,2.0,0.8860759493670886,55.0,2.0,1.6232080892713645,0.5529125339575558,True
2025-09,Delhi,South East Delhi,1,60.0,8.0,30.0,4.0,0.7536231884057971,-14.0,4.0,1.07902913214016,2.504368536160693,True
2025-11,Delhi,South East Delhi,1,58.0,3.0,29.0,1.5,0.8870967741935484,46.0,1.0,1.0012892811214165,0.0650485334067714,True
2025-12,Delhi,South East Delhi,5,52.0,7.0,8.666666666666666,1.1666666666666667,0.75,-6.0,4.0,-0.5794210229263681,-0.2601941336270847,True
2025-01,Delhi,South West Delhi,2687,116754.0,103423.0,43.43526785714285,38.47581845238095,0.0605464669494681,,,2.9244336775414506,3.0845351683431304,True
2025-01,Goa,North Goa,76,4658.0,22751.0,60.493506493506494,295.46753246753246,-0.6600875592849325,,,2.7452699635768174,3.1675255445095787,True
2025-01,Goa,South Goa,29,3781.0,20325.0,126.03333333333332,677.5,-0.6862736964367196,,,3.1157025998788423,3.174479761497673,True
2025-01,Gujarat,Ahmadabad,5733,180.0,8163.0,0.031391698639693,1.42361353331008,-0.9567353787152444,,,-1.817241361073719,-1.7430364195997634,True
2025-01,Gujarat,Ahmedabad,2558,132337.0,289630.0,51.714341539663934,113.1809300508011,-0.372760493686725,,,2.925508640225163,3.1345709659273915,True
2025-01,Gujarat,Anand,1838,13131.0,82507.0,7.140293637846656,44.86514410005438,-0.7253944520540784,,,-0.6035610931919383,2.3896323852928227,True
2025-01,Gujarat,Arvalli,844,2249.0,20675.0,2.6615384615384614,24.467455621301774,-0.8037513631406761,,,-1.037034043476883,1.0638508966592808,True
2025-01,Gujarat,Banas Kantha,12522,10.0,138.0,0.0007985307035055,0.0110197237083765,-0.8590604026845637,,,-1.1119641340322646,-1.074346235108696,True
2025-01,Gujarat,Chhotaudepur,2718,3421.0,25503.0,1.2581831555719014,9.37955130562707,-0.7634226447709593,,,-1.2422484249036698,-0.1432826776330226,True
2025-01,Gujarat,Dahod,4381,14723.0,83442.0,3.3598813327247834,19.041989958922866,-0.7000285231139091,,,-0.4695870739570871,0.4581675727535442,True
2025-04,Gujarat,Dahod,30,1094.0,1478.0,35.29032258064516,47.67741935483871,-0.1492421298095608,-112.0,-203.0,3.078205397143325,2.7793605714445637,True
2025-01,Gujarat,Devbhumi Dwarka,1114,1857.0,17745.0,1.665470852017937,15.914798206278029,-0.810488190583074,,,-1.7699636194847308,1.0078555434149143,True
2025-01,Gujarat,Dohad,11239,1158.0,10795.0,0.1030249110320284,0.9604092526690392,-0.806173665718588,,,-0.8319364691463309,-0.8803150421955409,True
2025-04,Gujarat,Dohad,9,208.0,221.0,20.8,22.1,-0.0302325581395348,57.0,0.0,3.0341300756464267,2.986396407984202,True
2025-01,Gujarat,Gir Somnath,3361,4175.0,24760.0,1.2418203450327183,7.364663890541345,-0.7113975670445121,,,-1.3397595957015762,-0.2292300939353252,True
2025-01,Gujarat,Junagadh,412,11773.0,70960.0,28.50605326876513,171.81598062953995,-0.7153890782507796,,,2.831666973253025,3.150380616002973,True
2025-01,Gujarat,Mahisagar,892,2075.0,21314.0,2.3236282194848825,23.867861142217244,-0.8225309961522018,,,-0.801751998715445,0.921879064220467,True
2025-01,Gujarat,Narmada,44,7370.0,29713.0,163.77777777777777,660.2888888888889,-0.6024970337611908,,,3.0795006434341152,3.1564861890074005,True
2025-01,Gujarat,Panchmahals,1460,8307.0,67133.0,5.685831622176591,45.95003422313484,-0.7797616680584828,,,-0.4928799417834467,1.2840466948485034,True
2025-01,Gujarat,Patan,5075,9007.0,52111.0,1.774428684003152,10.266154452324663,-0.7052471408236392,,,-1.5609334332727829,-0.0450298130918401,True
2025-05,Gujarat,Sabar Kantha,2,3.0,31.0,1.0,10.333333333333334,-0.8,-34.0,14.0,-0.6785713768610052,1.6481046255841083,True
2025-01,Gujarat,Sabarkantha,971,14353.0,63624.0,14.766460905349794,65.45679012345678,-0.6318577034548206,,,0.2529990368363735,3.0028736825058524,True
2025-01,Gujarat,Surendra Nagar,1258,16229.0,71883.0,12.890389197776011,57.09531374106434,-0.6316207597062863,,,1.987158905145546,3.0885768122453854,True
2025-01,Gujarat,Tapi,134,4385.0,27257.0,32.48148148148148,201.9037037037037,-0.72281389248807,,,2.223613840960321,3.137087666112602,True
2025-01,Gujarat,The Dangs,414,3042.0,21572.0,7.330120481927711,51.980722891566266,-0.7527930123908186,,,0.282582327235478,2.3592362673960388,True
2025-01,Haryana,Ambala,313,16029.0,49626.0,51.04777070063695,158.04458598726114,-0.5117125624466918,,,2.296767978813517,3.1123336693348502,True
2025-01,Haryana,Bhiwani,67,14918.0,64061.0,219.3823529411765,942.0735294117648,-0.6222208153963028,,,3.167115109432817,3.174989494936133,True
2025-01,Haryana,Charkhi Dadri,16,5221.0,6562.0,307.11764705882354,386.0,-0.1137983706720977,,,3.16383354969519,3.173578944002515,True
2025-01,Haryana,Fatehabad,37,27406.0,44447.0,721.2105263157895,1169.657894736842,-0.2371614663066774,,,3.1730249706591263,3.1716134279203416,True
2025-01,Haryana,Hisar,504,36507.0,74740.0,72.2910891089109,148.0,-0.3436735941320293,,,3.045645894019388,3.1415186186913893,True
2025-01,Haryana,Jhajjar,44,17733.0,36316.0,394.06666666666666,807.0222222222222,-0.3438112858464385,,,3.1734168953474597,3.175146386052331,True
2025-01,Haryana,Jind,82,27320.0,57117.0,329.1566265060241,688.156626506024,-0.3528861413107842,,,3.1742393040718007,3.1744481144652257,True
2025-01,Haryana,Kaithal,480,26107.0,54099.0,54.27650727650728,112.47193347193348,-0.3489969703392472,,,2.75901200243673,3.0434890814125746,True
2025-01,Haryana,Karnal,59,30865.0,60083.0,514.4166666666666,1001.3833333333332,-0.3212569681909641,,,3.1741724864914755,3.174678871550985,True
2025-01,Haryana,Kurukshetra,127,16110.0,45629.0,125.859375,356.4765625,-0.4781179138321995,,,3.150305772129552,3.17238696533407,True
2025-01,Haryana,Mahendragarh,69,15440.0,28732.0,220.57142857142856,410.45714285714286,-0.3009077943540171,,,3.170742210489327,3.17420531828804,True
2025-01,Haryana,Palwal,100,43723.0,33164.0,432.9009900990099,328.35643564356434,0.1373296223077723,,,3.169255450908345,3.1671921383196446,True
2025-01,Haryana,Panchkula,8,20842.0,25704.0,2315.777777777778,2856.0,-0.1044535630652888,,,3.174979840743169,3.1753370548545843,True
2025-01,Haryana,Rewari,50,25163.0,30834.0,493.3921568627451,604.5882352941177,-0.1012714739812136,,,3.1705164552949627,3.1729698898526064,True
2025-01,Haryana,Rohtak,568,14465.0,50804.0,25.421792618629173,89.28646748681898,-0.556748889229355,,,1.7927832936528143,3.0053595103564,True
2025-01,Haryana,Sirsa,36,31365.0,61243.0,847.7027027027027,1655.2162162162165,-0.3226252308091006,,,3.17421535294629,3.174721523833724,True
2025-01,Haryana,Sonipat,523,37388.0,55985.0,71.35114503816794,106.84160305343512,-0.1991667916122261,,,3.05390168468165,3.136001770933712,True
2025-01,Haryana,Yamuna Nagar,27,30958.0,55621.0,1105.642857142857,1986.4642857142856,-0.2848579348579348,,,3.174025013330405,3.175099516646396,True
2025-01,Himachal Pradesh,Bilaspur,12,1796.0,13020.0,138.15384615384616,1001.5384615384615,-0.7575082675305392,,,3.1325037828148554,3.1730040160367445,True
2025-01,Himachal Pradesh,Chamba,9,5711.0,19506.0,571.1,1950.6,-0.5470298992782933,,,3.102717618681765,3.173418410551138,True
2025-01,Himachal Pradesh,Hamirpur,19,1411.0,13428.0,70.55,671.4,-0.8097708894878706,,,3.1232888446578557,3.1739185144681703,True
2025-01,Himachal Pradesh,Kangra,66,9770.0,51007.0,145.82089552238807,761.2985074626865,-0.6784856362499588,,,3.1565939973366914,3.17430742761389,True
2025-01,Himachal Pradesh,Kullu,124,1929.0,12647.0,15.432,101.176,-0.7352678877684022,,,1.252795544480224,2.9723153868933303,True
2025-01,Himachal Pradesh,Lahul and Spiti,1,6.0,211.0,3.0,105.5,-0.9403669724770642,,,-0.4482907874147486,2.0228456053766664,True
2025-02,Himachal Pradesh,Lahul and Spiti,1,4.0,35.0,2.0,17.5,-0.775,-2.0,-176.0,-0.8069234173465476,-0.2589328805885389,True
2025-01,Himachal Pradesh,Mandi,23,4538.0,38221.0,189.08333333333331,1592.5416666666667,-0.7877221702525725,,,3.139570742918394,3.174834097583928,True
2025-01,Himachal Pradesh,Shimla,10,3538.0,22744.0,321.6363636363636,2067.6363636363635,-0.7307385001712133,,,3.165093842636405,3.1751632208201,True
2025-01,Himachal Pradesh,Sirmaur,9,10390.0,21845.0,1039.0,2184.5,-0.355348058071721,,,3.17346160185543,3.17497068419366,True
2025-01,Himachal Pradesh,Solan,16,2031.0,20318.0,119.47058823529412,1195.1764705882354,-0.8182102908277404,,,3.1182034717939398,3.173858104674725,True
2025-01,Himachal Pradesh,Una,14,1981.0,18131.0,132.06666666666666,1208.7333333333331,-0.8029632575945905,,,3.1398918688053663,3.174611702155174,True
2025-01,Jammu and Kashmir,Anantnag,89,18294.0,26258.0,203.26666666666668,291.7555555555556,-0.1787533948331201,,,3.145227923731187,3.164405696484121,True
2025-01,Jammu and Kashmir,Badgam,43,4469.0,8999.0,101.5681818181818,204.52272727272728,-0.3363278639839632,,,3.1153872674963217,3.172063784440665,True
2025-01,Jammu and Kashmir,Bandipore,52,8842.0,12779.0,166.83018867924528,241.11320754716985,-0.1820830635463879,,,3.081069418364844,3.1495455837381567,True
2025-01,Jammu and Kashmir,Baramula,257,19124.0,37348.0,74.12403100775194,144.75968992248062,-0.322702884564305,,,3.108167787344412,3.156250043515176,True
2025-01,Jammu and Kashmir,Budgam,24,14444.0,13977.0,577.76,559.08,0.0164309337836886,,,3.173290474367782,3.1599075617262438,True
2025-01,Jammu and Kashmir,Doda,63,3918.0,21340.0,61.21875,333.4375,-0.6897343521121184,,,2.4776185823213464,3.074782683211511,True
2025-01,Jammu and Kashmir,Ganderbal,22,3315.0,7893.0,144.1304347826087,343.17391304347825,-0.4084218039075742,,,3.1615479520058414,3.172436183039657,True
2025-01,Jammu and Kashmir,Jammu,157,12687.0,56922.0,80.29746835443038,360.2658227848101,-0.6354690418043385,,,3.119993437459545,3.16554376234543,True
2025-01,Jammu and Kashmir,Kargil,21,485.0,1259.0,22.045454545454547,57.22727272727273,-0.4435530085959885,,,2.363846075983635,3.122405165898837,True
2025-01,Jammu and Kashmir,Kathua,42,9555.0,24465.0,222.2093023255814,568.953488372093,-0.4382587225537168,,,3.159438880808953,3.170520593115437,True
2025-01,Jammu and Kashmir,Kishtwar,11,3186.0,14626.0,265.5,1218.8333333333333,-0.6422275865940605,,,3.1513505960584456,3.16925552705062,True
